"id";"golfer_id";"score";"course_name";"created_at"
6688;109;40;"Robert A. Black";"2024-05-08 16:17:00"
6689;11;45;"Robert A. Black";"2024-05-08 16:17:00"
6690;120;44;"Robert A. Black";"2024-05-08 16:18:00"
6691;137;41;"Robert A. Black";"2024-05-08 16:19:00"
6692;8;38;"Robert A. Black";"2024-05-08 16:19:00"
6694;169;50;"Robert A. Black";"2024-05-08 16:25:00"
6695;158;44;"Robert A. Black";"2024-05-08 16:26:00"
6696;160;44;"Robert A. Black";"2024-05-08 16:27:00"
6697;67;42;"Robert A. Black";"2024-05-08 16:27:00"
6698;4;31;"Robert A. Black";"2024-05-08 16:28:00"
6699;147;45;"Robert A. Black";"2024-05-08 16:29:00"
6700;65;38;"Robert A. Black";"2024-05-08 16:29:00"
6701;25;39;"Robert A. Black";"2024-05-08 16:30:00"
6702;9;35;"Robert A. Black";"2024-05-08 16:31:00"
6703;69;35;"Robert A. Black";"2024-05-08 16:31:00"
6704;176;37;"Robert A. Black";"2024-05-08 16:32:00"
6705;21;45;"Robert A. Black";"2024-05-08 16:32:00"
6706;172;47;"Robert A. Black";"2024-05-08 16:33:00"
6707;157;44;"Robert A. Black";"2024-05-08 16:34:00"
6708;180;44;"Robert A. Black";"2024-05-08 20:51:00"
6710;7;39;"Robert A. Black";"2024-05-15 14:55:00"
6711;2;38;"Robert A. Black";"2024-05-15 14:56:00"
6712;4;45;"Robert A. Black";"2024-05-15 14:56:00"
6713;8;42;"Robert A. Black";"2024-05-15 14:57:00"
6714;19;42;"Robert A. Black";"2024-05-15 14:58:00"
6715;11;39;"Robert A. Black";"2024-05-15 14:58:00"
6716;21;43;"Robert A. Black";"2024-05-15 14:59:00"
6717;64;39;"Robert A. Black";"2024-05-15 15:00:00"
6718;49;42;"Robert A. Black";"2024-05-15 15:00:00"
6719;109;46;"Robert A. Black";"2024-05-15 15:01:00"
6720;65;36;"Robert A. Black";"2024-05-15 15:02:00"
6721;67;43;"Robert A. Black";"2024-05-15 15:02:00"
6722;120;47;"Robert A. Black";"2024-05-15 15:03:00"
6723;113;34;"Robert A. Black";"2024-05-15 15:04:00"
6724;119;43;"Robert A. Black";"2024-05-15 15:05:00"
6725;139;39;"Robert A. Black";"2024-05-15 15:06:00"
6726;147;46;"Robert A. Black";"2024-05-15 15:06:00"
6727;169;52;"Robert A. Black";"2024-05-15 15:08:00"
6728;172;49;"Robert A. Black";"2024-05-15 15:09:00"
6729;176;41;"Robert A. Black";"2024-05-15 15:10:00"
6730;171;40;"Robert A. Black";"2024-05-15 15:10:00"
6731;127;37;"Robert A. Black";"2024-05-15 15:12:00"
6732;177;37;"Robert A. Black";"2024-05-15 15:12:00"
6733;179;46;"Robert A. Black";"2024-05-15 15:14:00"
6734;178;42;"Robert A. Black";"2024-05-15 15:15:00"
6735;166;47;"Robert A. Black";"2024-05-15 15:15:00"
6736;144;45;"Robert A. Black";"2024-05-15 15:16:00"
6737;181;43;"Robert A. Black";"2024-05-15 15:19:00"
6738;182;39;"Robert A. Black";"2024-05-15 15:20:00"
6739;181;43;"Robert A. Black";"2024-04-27 00:20:00"
6740;181;38;"Robert A. Black";"2024-04-28 00:20:00"
6741;181;40;"Robert A. Black";"2024-05-04 00:20:00"
6742;181;42;"Robert A. Black";"2024-05-09 00:21:00"
6743;181;41;"Robert A. Black";"2024-05-13 00:21:00"
6745;181;36;"Robert A. Black";"2024-05-12 00:42:00"
6746;182;44;"Robert A. Black";"2024-04-24 22:19:00"
6747;182;38;"Robert A. Black";"2024-04-26 22:19:00"
6748;182;39;"Robert A. Black";"2024-04-30 22:19:00"
6749;182;39;"Robert A. Black";"2024-05-03 22:20:00"
6750;182;39;"Robert A. Black";"2024-05-09 22:21:00"
6751;182;36;"Robert A. Black";"2024-05-17 22:22:00"
6752;182;35;"Robert A. Black";"2023-11-14 23:22:00"
6753;182;35;"Robert A. Black";"2024-05-16 22:22:00"
6754;181;35;"Robert A. Black";"2024-05-08 22:24:00"
6755;181;36;"Robert A. Black";"2024-05-14 22:24:00"
6756;7;44;"Robert A. Black";"2024-05-22 13:05:00"
6757;2;38;"Robert A. Black";"2024-05-22 13:06:00"
6758;4;36;"Robert A. Black";"2024-05-22 13:08:00"
6759;8;44;"Robert A. Black";"2024-05-22 13:09:00"
6760;19;40;"Robert A. Black";"2024-05-22 13:09:00"
6761;11;37;"Robert A. Black";"2024-05-22 13:10:00"
6762;25;43;"Robert A. Black";"2024-05-23 13:11:00"
6763;20;50;"Robert A. Black";"2024-05-23 13:12:00"
6764;21;40;"Robert A. Black";"2024-05-22 13:12:00"
6765;69;36;"Robert A. Black";"2024-05-22 13:13:00"
6766;109;40;"Robert A. Black";"2024-05-22 13:14:00"
6767;65;33;"Robert A. Black";"2024-05-22 13:15:00"
6768;120;42;"Robert A. Black";"2024-05-22 13:16:00"
6769;40;46;"Robert A. Black";"2024-05-23 13:18:00"
6770;147;43;"Robert A. Black";"2024-05-22 13:19:00"
6771;139;34;"Robert A. Black";"2024-05-22 13:19:00"
6773;101;43;"Robert A. Black";"2024-05-22 13:21:00"
6774;113;35;"Robert A. Black";"2024-05-22 13:22:00"
6775;158;49;"Robert A. Black";"2024-05-22 13:23:00"
6776;178;47;"Robert A. Black";"2024-05-22 13:25:00"
6777;181;41;"Robert A. Black";"2024-05-22 13:26:00"
6778;166;49;"Robert A. Black";"2024-05-22 13:27:00"
6779;137;44;"Robert A. Black";"2024-05-22 13:29:00"
6780;127;38;"Robert A. Black";"2024-05-23 13:30:00"
6781;106;41;"Robert A. Black";"2024-05-23 13:31:00"
6782;141;39;"Robert A. Black";"2024-05-22 13:32:00"
6783;141;36;"Robert A. Black";"2024-05-22 13:33:00"
6784;141;36;"Robert A. Black";"2024-05-22 13:33:00"
6785;141;37;"Robert A. Black";"2024-05-21 13:33:00"
6786;141;36;"Robert A. Black";"2024-05-21 13:33:00"
6787;141;37;"Robert A. Black";"2024-05-21 13:34:00"
6788;141;36;"Robert A. Black";"2024-05-21 13:34:00"
6789;171;40;"Robert A. Black";"2024-05-22 13:35:00"
6790;144;42;"Robert A. Black";"2024-05-23 13:36:00"
6791;160;45;"Robert A. Black";"2024-05-22 13:37:00"
6792;183;49;"Robert A. Black";"2024-05-22 13:38:00"
6793;183;39;"Robert A. Black";"2024-05-21 13:38:00"
6794;183;40;"Robert A. Black";"2024-05-21 13:39:00"
6795;183;38;"Robert A. Black";"2024-05-21 13:39:00"
6796;183;37;"Robert A. Black";"2024-05-21 13:39:00"
6797;183;39;"Robert A. Black";"2024-05-21 13:39:00"
6798;183;37;"Robert A. Black";"2024-05-21 13:39:00"
6799;183;38;"Robert A. Black";"2024-05-21 13:40:00"
6800;183;37;"Robert A. Black";"2024-05-21 13:40:00"
6801;155;40;"Robert A. Black";"2024-05-21 13:41:00"
6802;172;49;"Robert A. Black";"2024-05-22 13:42:00"
6803;7;37;"Robert A. Black";"2024-05-29 17:12:00"
6804;64;41;"Robert A. Black";"2024-05-29 17:14:00"
6805;2;43;"Robert A. Black";"2024-05-29 17:14:00"
6806;4;40;"Robert A. Black";"2024-05-29 17:17:00"
6807;8;41;"Robert A. Black";"2024-05-29 17:18:00"
6808;11;42;"Robert A. Black";"2024-05-29 17:18:00"
6809;21;41;"Robert A. Black";"2024-05-29 17:19:00"
6810;109;42;"Robert A. Black";"2024-05-28 17:19:00"
6811;67;39;"Robert A. Black";"2024-05-29 17:20:00"
6812;120;47;"Robert A. Black";"2024-05-29 17:21:00"
6813;113;37;"Robert A. Black";"2024-05-28 17:21:00"
6814;119;41;"Robert A. Black";"2024-05-29 17:22:00"
6815;139;36;"Robert A. Black";"2024-05-29 17:22:00"
6816;172;44;"Robert A. Black";"2024-05-29 17:23:00"
6817;171;38;"Robert A. Black";"2024-05-29 17:23:00"
6818;127;40;"Robert A. Black";"2024-05-29 17:24:00"
6819;179;39;"Robert A. Black";"2024-05-29 17:25:00"
6820;179;37;"Robert A. Black";"2024-05-31 17:25:00"
6821;178;41;"Robert A. Black";"2024-05-29 17:26:00"
6822;178;38;"Robert A. Black";"2024-05-31 17:26:00"
6823;25;39;"Robert A. Black";"2024-05-28 17:31:00"
6824;155;36;"Robert A. Black";"2024-05-29 17:32:00"
6825;160;42;"Robert A. Black";"2024-05-29 17:32:00"
6826;14;41;"Robert A. Black";"2024-05-29 17:33:00"
6827;69;38;"Robert A. Black";"2024-05-29 17:33:00"
6828;183;48;"Robert A. Black";"2024-05-29 17:34:00"
6829;184;51;"Robert A. Black";"2024-05-29 17:35:00"
6830;184;42;"Robert A. Black";"2024-05-27 17:36:00"
6831;184;42;"Robert A. Black";"2024-05-27 17:36:00"
6832;184;43;"Robert A. Black";"2024-05-27 17:36:00"
6833;184;42;"Robert A. Black";"2024-05-27 17:36:00"
6834;184;42;"Robert A. Black";"2024-05-27 17:36:00"
6835;184;41;"Robert A. Black";"2024-05-27 17:37:00"
6836;184;43;"Robert A. Black";"2024-05-27 17:37:00"
6837;184;42;"Robert A. Black";"2024-05-27 17:37:00"
6838;20;51;"Robert A. Black";"2024-05-29 17:38:00"
6839;137;43;"Robert A. Black";"2024-05-29 17:38:00"
6840;40;44;"Robert A. Black";"2024-05-29 17:39:00"
6841;179;40;"Robert A. Black";"2024-06-27 17:48:00"
6842;179;41;"Robert A. Black";"2024-05-28 17:49:00"
6843;179;41;"Robert A. Black";"2024-05-30 17:49:00"
6844;179;43;"Robert A. Black";"2024-05-31 17:50:00"
6845;178;43;"Robert A. Black";"2024-05-30 14:04:00"
6847;178;39;"Robert A. Black";"2024-05-31 14:05:00"
6848;160;42;"Robert A. Black";"2024-05-31 14:09:00"
6849;185;39;"Robert A. Black";"2024-06-05 23:48:00"
6850;185;37;"Robert A. Black";"2024-06-04 23:48:00"
6851;185;38;"Robert A. Black";"2024-06-04 23:48:00"
6852;185;37;"Robert A. Black";"2024-06-04 23:48:00"
6853;185;37;"Robert A. Black";"2024-06-04 23:48:00"
6854;185;36;"Robert A. Black";"2024-06-05 23:49:00"
6855;185;37;"Robert A. Black";"2024-06-04 23:49:00"
6856;185;37;"Robert A. Black";"2024-06-04 23:49:00"
6857;185;37;"Robert A. Black";"2024-06-04 23:50:00"
6858;186;39;"Robert A. Black";"2024-06-05 23:55:00"
6859;7;43;"Robert A. Black";"2024-06-05 15:32:00"
6860;25;43;"Robert A. Black";"2024-06-05 15:34:00"
6861;179;40;"Robert A. Black";"2024-06-05 15:34:00"
6862;178;45;"Robert A. Black";"2024-06-05 15:35:00"
6863;11;42;"Robert A. Black";"2024-06-05 15:36:00"
6864;109;44;"Robert A. Black";"2024-06-05 15:36:00"
6865;120;44;"Robert A. Black";"2024-06-05 15:37:00"
6866;137;42;"Robert A. Black";"2024-06-05 15:39:00"
6867;185;39;"Robert A. Black";"2024-06-05 15:40:00"
6868;8;48;"Robert A. Black";"2024-06-05 15:46:00"
6869;172;47;"Robert A. Black";"2024-06-05 15:48:00"
6870;64;41;"Robert A. Black";"2024-06-05 15:48:00"
6871;19;44;"Robert A. Black";"2024-06-05 15:49:00"
6872;2;43;"Robert A. Black";"2024-06-05 15:49:00"
6873;169;52;"Robert A. Black";"2024-06-05 15:49:00"
6874;186;41;"Robert A. Black";"2024-06-05 15:50:00"
6875;186;39;"Robert A. Black";"2024-06-04 15:51:00"
6876;186;39;"Robert A. Black";"2024-06-04 15:51:00"
6877;186;38;"Robert A. Black";"2024-06-04 15:51:00"
6878;186;37;"Robert A. Black";"2024-06-04 15:51:00"
6879;119;43;"Robert A. Black";"2024-06-05 15:52:00"
6880;139;36;"Robert A. Black";"2024-06-05 15:52:00"
6881;144;45;"Robert A. Black";"2024-06-05 15:53:00"
6882;101;41;"Robert A. Black";"2024-06-05 15:54:00"
6883;67;39;"Robert A. Black";"2024-06-05 15:54:00"
6884;127;42;"Robert A. Black";"2024-06-05 15:55:00"
6885;147;43;"Robert A. Black";"2024-06-05 15:55:00"
6886;65;36;"Robert A. Black";"2024-06-05 15:56:00"
6887;182;40;"Robert A. Black";"2024-06-05 15:57:00"
6888;38;36;"Robert A. Black";"2024-06-05 15:57:00"
6889;69;42;"Robert A. Black";"2024-06-05 15:58:00"
6890;7;40;"Robert A. Black";"2024-06-12 15:10:00"
6891;2;44;"Robert A. Black";"2024-06-12 15:10:00"
6892;4;35;"Robert A. Black";"2024-06-12 15:11:00"
6893;8;44;"Robert A. Black";"2024-06-12 15:11:00"
6894;11;42;"Robert A. Black";"2024-06-12 15:12:00"
6895;1;34;"Robert A. Black";"2024-06-12 15:13:00"
6896;25;41;"Robert A. Black";"2024-06-12 15:13:00"
6897;64;43;"Robert A. Black";"2024-06-12 15:14:00"
6898;109;42;"Robert A. Black";"2024-06-12 15:15:00"
6899;65;36;"Robert A. Black";"2024-06-12 15:16:00"
6900;120;46;"Robert A. Black";"2024-06-12 15:17:00"
6901;67;40;"Robert A. Black";"2024-06-12 15:17:00"
6902;119;39;"Robert A. Black";"2024-06-12 15:18:00"
6903;101;38;"Robert A. Black";"2024-06-12 15:19:00"
6904;14;37;"Robert A. Black";"2024-06-12 15:20:00"
6905;139;38;"Robert A. Black";"2024-06-12 15:21:00"
6906;38;39;"Robert A. Black";"2024-06-12 15:22:00"
6907;147;46;"Robert A. Black";"2024-06-12 15:23:00"
6908;155;33;"Robert A. Black";"2024-06-12 15:23:00"
6909;106;36;"Robert A. Black";"2024-06-12 15:24:00"
6910;179;44;"Robert A. Black";"2024-06-12 15:25:00"
6911;179;37;"Robert A. Black";"2024-06-13 15:26:00"
6912;179;37;"Robert A. Black";"2024-06-13 15:26:00"
6913;179;37;"Robert A. Black";"2024-06-13 15:27:00"
6914;178;47;"Robert A. Black";"2024-06-12 15:28:00"
6915;127;37;"Robert A. Black";"2024-06-12 15:29:00"
6916;171;36;"Robert A. Black";"2024-06-12 15:29:00"
6917;182;40;"Robert A. Black";"2024-06-12 15:30:00"
6918;183;48;"Robert A. Black";"2024-06-12 15:31:00"
6919;181;36;"Robert A. Black";"2024-06-12 15:31:00"
6920;177;36;"Robert A. Black";"2024-06-12 15:32:00"
6921;160;45;"Robert A. Black";"2024-06-12 15:33:00"
6922;187;44;"Robert A. Black";"2024-06-12 15:35:00"
6923;187;40;"Robert A. Black";"2024-06-05 15:35:00"
6924;187;39;"Robert A. Black";"2024-06-13 15:36:00"
6925;188;45;"Robert A. Black";"2024-06-12 15:37:00"
6926;188;40;"Robert A. Black";"2024-06-05 15:37:00"
6927;188;37;"Robert A. Black";"2024-06-13 15:37:00"
6928;189;50;"Robert A. Black";"2024-06-12 15:39:00"
6929;189;44;"Robert A. Black";"2024-06-05 15:39:00"
6930;189;40;"Robert A. Black";"2024-06-13 15:39:00"
6931;190;38;"Robert A. Black";"2024-06-12 15:40:00"
6932;190;37;"Robert A. Black";"2024-06-05 15:41:00"
6933;190;37;"Robert A. Black";"2024-06-13 15:41:00"
6934;7;40;"Robert A. Black";"2024-06-19 13:51:00"
6935;2;39;"Robert A. Black";"2024-06-19 13:52:00"
6936;4;38;"Robert A. Black";"2024-06-19 13:53:00"
6937;8;42;"Robert A. Black";"2024-06-19 13:54:00"
6938;19;37;"Robert A. Black";"2024-06-19 13:55:00"
6939;11;38;"Robert A. Black";"2024-06-19 13:55:00"
6940;64;42;"Robert A. Black";"2024-06-19 13:58:00"
6941;69;44;"Robert A. Black";"2024-06-19 13:58:00"
6942;9;39;"Robert A. Black";"2024-06-19 13:59:00"
6943;109;41;"Robert A. Black";"2024-06-19 13:59:00"
6944;120;46;"Robert A. Black";"2024-06-19 14:00:00"
6945;101;46;"Robert A. Black";"2024-06-19 14:01:00"
6946;113;39;"Robert A. Black";"2024-06-19 14:02:00"
6947;155;36;"Robert A. Black";"2024-06-19 14:03:00"
6948;38;38;"Robert A. Black";"2024-06-19 14:04:00"
6949;137;40;"Robert A. Black";"2024-06-19 14:05:00"
6950;139;39;"Robert A. Black";"2024-06-19 14:06:00"
6951;171;38;"Robert A. Black";"2024-06-19 14:07:00"
6952;178;48;"Robert A. Black";"2024-06-19 14:09:00"
6953;106;40;"Robert A. Black";"2024-06-19 14:11:00"
6954;177;36;"Robert A. Black";"2024-06-19 14:12:00"
6955;182;40;"Robert A. Black";"2024-06-19 14:13:00"
6956;160;43;"Robert A. Black";"2024-06-19 14:15:00"
6957;183;47;"Robert A. Black";"2024-06-19 14:16:00"
6958;40;46;"Robert A. Black";"2024-06-20 14:17:00"
6959;189;49;"Robert A. Black";"2024-06-20 14:19:00"
6960;190;46;"Robert A. Black";"2024-06-19 14:19:00"
6961;187;45;"Robert A. Black";"2024-06-19 14:20:00"
6962;188;46;"Robert A. Black";"2024-06-19 14:20:00"
6963;7;44;"Robert A. Black";"2024-06-26 13:53:00"
6964;2;41;"Robert A. Black";"2024-06-26 13:53:00"
6965;8;38;"Robert A. Black";"2024-06-26 13:54:00"
6966;19;38;"Robert A. Black";"2024-06-26 13:54:00"
6967;11;43;"Robert A. Black";"2024-06-26 13:55:00"
6968;9;41;"Robert A. Black";"2024-06-26 13:56:00"
6969;21;42;"Robert A. Black";"2024-06-26 13:56:00"
6970;64;44;"Robert A. Black";"2024-06-26 13:57:00"
6971;69;38;"Robert A. Black";"2024-06-26 13:58:00"
6972;109;42;"Robert A. Black";"2024-06-26 13:58:00"
6973;67;39;"Robert A. Black";"2024-06-26 13:59:00"
6974;147;44;"Robert A. Black";"2024-06-26 14:00:00"
6975;155;32;"Robert A. Black";"2024-06-26 14:01:00"
6976;40;47;"Robert A. Black";"2024-06-26 14:02:00"
6977;137;42;"Robert A. Black";"2024-06-26 14:02:00"
6978;139;36;"Robert A. Black";"2024-06-26 14:03:00"
6979;113;34;"Robert A. Black";"2024-06-26 14:04:00"
6980;183;47;"Robert A. Black";"2024-06-26 14:05:00"
6981;127;39;"Robert A. Black";"2024-06-26 14:05:00"
6982;171;39;"Robert A. Black";"2024-06-26 14:06:00"
6983;178;45;"Robert A. Black";"2024-06-26 14:06:00"
6984;179;41;"Robert A. Black";"2024-06-26 14:07:00"
6985;159;42;"Robert A. Black";"2024-06-26 14:09:00"
6986;181;38;"Robert A. Black";"2024-06-26 14:09:00"
6987;187;48;"Robert A. Black";"2024-06-26 14:11:00"
6988;188;43;"Robert A. Black";"2024-06-26 14:11:00"
6989;174;39;"Robert A. Black";"2024-06-26 14:12:00"
6991;160;42;"Robert A. Black";"2024-06-26 14:14:00"
6992;190;43;"Robert A. Black";"2024-06-26 14:15:00"
6993;188;42;"Robert A. Black";"2024-07-03 15:43:00"
6994;187;46;"Robert A. Black";"2024-07-03 15:44:00"
6995;190;40;"Robert A. Black";"2024-07-03 15:45:00"
6996;64;40;"Robert A. Black";"2024-07-03 15:46:00"
6997;49;39;"Robert A. Black";"2024-07-03 15:47:00"
6998;181;39;"Robert A. Black";"2024-07-03 21:56:00"
6999;7;43;"Robert A. Black";"2024-07-03 21:56:00"
7000;69;35;"Robert A. Black";"2024-07-03 21:57:00"
7001;2;40;"Robert A. Black";"2024-07-03 21:58:00"
7002;109;39;"Robert A. Black";"2024-07-03 21:59:00"
7003;11;42;"Robert A. Black";"2024-07-03 22:01:00"
7004;172;43;"Robert A. Black";"2024-07-03 22:01:00"
7005;101;39;"Robert A. Black";"2024-07-03 22:02:00"
7006;40;42;"Robert A. Black";"2024-07-03 22:03:00"
7007;8;41;"Robert A. Black";"2024-07-03 22:04:00"
7008;137;42;"Robert A. Black";"2024-07-03 22:05:00"
7009;187;46;"Robert A. Black";"2024-07-03 22:05:00"
7010;178;43;"Robert A. Black";"2024-07-03 22:06:00"
7011;119;41;"Robert A. Black";"2024-07-03 22:07:00"
7012;113;36;"Robert A. Black";"2024-07-03 22:08:00"
7013;127;43;"Robert A. Black";"2024-07-03 22:08:00"
7014;4;38;"Robert A. Black";"2024-07-03 22:09:00"
7015;67;42;"Robert A. Black";"2024-07-03 22:10:00"
7016;67;42;"Robert A. Black";"2024-07-03 22:10:00"
7017;160;42;"Robert A. Black";"2024-07-03 22:11:00"
7018;139;39;"Robert A. Black";"2024-07-03 22:11:00"
7019;155;43;"Robert A. Black";"2024-07-03 22:13:00"
7020;2;35;"Robert A. Black";"2024-07-10 18:51:00"
7021;7;43;"Robert A. Black";"2024-07-10 18:52:00"
7022;4;36;"Robert A. Black";"2024-07-10 18:53:00"
7023;8;43;"Robert A. Black";"2024-07-10 18:53:00"
7024;177;40;"Robert A. Black";"2024-07-10 19:06:00"
7025;64;38;"Robert A. Black";"2024-07-10 19:07:00"
7026;49;39;"Robert A. Black";"2024-07-10 19:07:00"
7027;21;41;"Robert A. Black";"2024-07-10 19:08:00"
7028;11;41;"Robert A. Black";"2024-07-10 19:08:00"
7029;172;39;"Robert A. Black";"2024-07-10 19:08:00"
7030;109;42;"Robert A. Black";"2024-07-10 19:10:00"
7031;40;43;"Robert A. Black";"2024-07-10 19:10:00"
7032;101;41;"Robert A. Black";"2024-07-10 19:11:00"
7033;178;43;"Robert A. Black";"2024-07-10 19:11:00"
7034;187;45;"Robert A. Black";"2024-07-10 19:11:00"
7035;188;42;"Robert A. Black";"2024-07-10 19:12:00"
7036;189;48;"Robert A. Black";"2024-07-10 19:13:00"
7037;190;42;"Robert A. Black";"2024-07-10 19:13:00"
7038;158;47;"Robert A. Black";"2024-07-10 19:14:00"
7039;25;41;"Robert A. Black";"2024-07-10 19:15:00"
7040;179;42;"Robert A. Black";"2024-07-10 19:15:00"
7041;144;46;"Robert A. Black";"2024-07-10 19:15:00"
7042;68;37;"Robert A. Black";"2024-07-10 19:16:00"
7043;155;37;"Robert A. Black";"2024-07-10 19:16:00"
7044;65;35;"Robert A. Black";"2024-07-10 19:17:00"
7045;67;36;"Robert A. Black";"2024-07-10 19:17:00"
7046;147;41;"Robert A. Black";"2024-07-10 19:17:00"
7047;4;36;"Robert A. Black";"2024-07-10 19:18:00"
7048;69;38;"Robert A. Black";"2024-07-10 19:18:00"
7049;9;40;"Robert A. Black";"2024-07-10 19:19:00"
7050;1;36;"Robert A. Black";"2024-07-10 19:19:00"
7051;49;36;"Robert A. Black";"2023-09-07 22:07:00"
7052;49;35;"Robert A. Black";"2023-08-17 22:12:00"
7053;11;40;"Robert A. Black";"2024-07-17 17:42:00"
7054;49;39;"Robert A. Black";"2024-07-17 17:43:00"
7055;172;43;"Robert A. Black";"2024-07-17 17:44:00"
7056;109;43;"Robert A. Black";"2024-07-17 17:45:00"
7057;188;41;"Robert A. Black";"2024-07-17 17:46:00"
7058;189;47;"Robert A. Black";"2024-07-17 17:46:00"
7059;187;46;"Robert A. Black";"2024-07-17 17:47:00"
7060;190;40;"Robert A. Black";"2024-07-17 17:47:00"
7061;25;40;"Robert A. Black";"2024-07-17 17:48:00"
7062;178;42;"Robert A. Black";"2024-07-17 17:48:00"
7063;40;44;"Robert A. Black";"2024-07-17 15:16:00"
7064;181;39;"Robert A. Black";"2024-07-17 15:17:00"
7065;4;37;"Robert A. Black";"2024-07-17 15:18:00"
7066;113;41;"Robert A. Black";"2024-07-17 15:18:00"
7067;127;38;"Robert A. Black";"2024-07-17 15:19:00"
7068;67;33;"Robert A. Black";"2024-07-17 15:20:00"
7069;68;36;"Robert A. Black";"2024-07-17 15:21:00"
7070;171;39;"Robert A. Black";"2024-07-17 15:22:00"
7071;147;44;"Robert A. Black";"2024-07-17 15:22:00"
7072;65;38;"Robert A. Black";"2024-07-17 15:23:00"
7073;9;38;"Robert A. Black";"2024-07-17 15:23:00"
7074;69;39;"Robert A. Black";"2024-07-17 15:24:00"
7075;119;41;"Robert A. Black";"2024-07-17 15:24:00"
7076;153;35;"Robert A. Black";"2024-07-02 22:20:00"
7077;153;39;"Robert A. Black";"2023-07-11 22:20:00"
7078;153;41;"Robert A. Black";"2023-06-15 22:20:00"
7079;153;41;"Robert A. Black";"2022-07-02 22:21:00"
7080;153;40;"Robert A. Black";"2022-07-13 22:21:00"
7081;153;40;"Robert A. Black";"2023-06-16 22:22:00"
7082;153;40;"Robert A. Black";"2023-05-11 22:22:00"
7083;7;42;"Robert A. Black";"2024-07-24 15:58:00"
7084;2;38;"Robert A. Black";"2024-07-24 15:58:00"
7085;4;38;"Robert A. Black";"2024-07-24 15:59:00"
7086;8;40;"Robert A. Black";"2024-07-24 16:00:00"
7087;19;37;"Robert A. Black";"2024-07-24 16:00:00"
7088;11;38;"Robert A. Black";"2024-07-24 16:01:00"
7089;21;38;"Robert A. Black";"2024-07-24 16:01:00"
7090;64;43;"Robert A. Black";"2024-07-24 16:02:00"
7091;69;41;"Robert A. Black";"2024-07-24 16:03:00"
7092;9;37;"Robert A. Black";"2024-07-24 16:03:00"
7093;109;41;"Robert A. Black";"2024-07-24 16:04:00"
7094;65;39;"Robert A. Black";"2024-07-24 16:05:00"
7095;147;42;"Robert A. Black";"2024-07-24 16:05:00"
7096;40;42;"Robert A. Black";"2024-07-24 16:06:00"
7097;68;34;"Robert A. Black";"2024-07-24 16:08:00"
7098;107;31;"Robert A. Black";"2024-07-24 16:08:00"
7099;139;36;"Robert A. Black";"2024-07-24 16:09:00"
7100;119;41;"Robert A. Black";"2024-07-24 16:11:00"
7101;101;45;"Robert A. Black";"2024-07-24 16:12:00"
7102;137;42;"Robert A. Black";"2024-07-24 16:12:00"
7103;181;35;"Robert A. Black";"2024-07-24 16:14:00"
7104;160;44;"Robert A. Black";"2024-07-24 16:14:00"
7105;178;47;"Robert A. Black";"2024-07-24 16:16:00"
7106;14;35;"Robert A. Black";"2024-07-24 16:17:00"
7107;188;43;"Robert A. Black";"2024-07-24 16:18:00"
7108;177;38;"Robert A. Black";"2024-07-24 16:19:00"
7109;189;46;"Robert A. Black";"2024-07-24 16:20:00"
7110;190;45;"Robert A. Black";"2024-07-24 16:21:00"
7111;105;39;"Robert A. Black";"2024-07-24 16:21:00"
7112;7;39;"Robert A. Black";"2024-07-31 21:12:00"
7113;49;37;"Robert A. Black";"2024-07-31 21:13:00"
7114;181;43;"Robert A. Black";"2024-07-31 21:13:00"
7115;64;41;"Robert A. Black";"2024-07-03 21:14:00"
7116;109;40;"Robert A. Black";"2024-07-31 21:14:00"
7117;11;40;"Robert A. Black";"2024-07-31 21:15:00"
7118;25;35;"Robert A. Black";"2024-07-31 21:15:00"
7119;21;37;"Robert A. Black";"2024-07-31 21:16:00"
7120;137;42;"Robert A. Black";"2024-07-31 21:17:00"
7121;40;41;"Robert A. Black";"2024-07-31 21:17:00"
7122;101;39;"Robert A. Black";"2024-07-31 21:18:00"
7123;8;41;"Robert A. Black";"2024-07-31 21:18:00"
7124;158;48;"Robert A. Black";"2024-07-31 21:20:00"
7125;144;44;"Robert A. Black";"2024-07-31 21:20:00"
7126;67;36;"Robert A. Black";"2024-07-31 21:21:00"
7127;2;41;"Robert A. Black";"2024-07-31 21:22:00"
7128;187;44;"Robert A. Black";"2024-07-31 21:23:00"
7129;188;44;"Robert A. Black";"2024-07-31 21:24:00"
7130;189;49;"Robert A. Black";"2024-07-31 21:24:00"
7131;9;35;"Robert A. Black";"2024-07-31 21:25:00"
7132;119;40;"Robert A. Black";"2024-07-31 21:26:00"
7133;134;37;"Robert A. Black";"2024-07-31 21:26:00"
7134;160;41;"Robert A. Black";"2024-07-31 21:27:00"
7135;139;37;"Robert A. Black";"2024-07-31 21:28:00"
7136;147;39;"Robert A. Black";"2024-07-31 21:29:00"
7137;65;32;"Robert A. Black";"2024-07-31 21:29:00"
7138;166;48;"Robert A. Black";"2024-07-31 21:30:00"
7139;14;41;"Robert A. Black";"2024-07-31 21:30:00"
7140;127;38;"Robert A. Black";"2024-07-31 21:31:00"
7141;4;36;"Robert A. Black";"2024-07-31 21:31:00"
7142;107;34;"Robert A. Black";"2024-07-31 21:32:00"
7143;113;39;"Robert A. Black";"2024-07-31 21:32:00"
